gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GAPDH,76.7664390033094,1.2134985693958524,0.2258366310886326,5.373346934668002,7.728841638769407e-8,8.630539829959172e-6
IDNK,1.7933966193203112,-1.0281835591383188,0.27452956990009425,-3.7452561467695134,1.8020981499241334e-4,0.0025689484264875945
UQCR10,13.084659114103129,1.0147672595014061,0.16160200961811838,6.27942227884048,3.3983342416857394e-10,2.2768839419294454e-7
SDS,10.09825316844434,0.9825605598119866,0.24117695497326258,4.0740234070909285,4.6207834308409475e-5,9.105661466657162e-4
PLD4,8.262196124080852,0.949465514024095,0.250294904673292,3.7933873055203615,1.4860609119382402e-4,0.0022125795799969356
TPI1,21.206819290325015,0.9472854636592647,0.18864825513756597,5.021437717345892,5.128613445486306e-7,3.1237918258871135e-5
SGMS1,2.4372157842752245,-0.9442189889406386,0.2187734499065417,-4.315966993910831,1.5890572373373434e-5,4.0948782654462315e-4
FTL,818.5914672436301,0.9095190411937846,0.2245003316872223,4.051303774735362,5.0933030399693086e-5,9.223008207511991e-4
ATP6V0E1,21.672510386855304,0.8932502129832983,0.16516190217033716,5.408330863506637,6.361482356569389e-8,8.524386357802981e-6
ATP6V1F,21.408580640489934,0.8703053752123923,0.18873527721608463,4.611249089463928,4.002565737663745e-6,1.6148901672002636e-4
ACSS1,2.2156321523000675,-0.8644817925233268,0.2503712571220249,-3.4527996642282277,5.548008696868344e-4,0.0059676861856930285
MTHFD2L,2.3335014342241815,-0.8571919646354877,0.24514198552678979,-3.4967162511695142,4.710225512815255e-4,0.005533820038664761
PTGS2,10.179121763090983,0.8545713939632236,0.205491573438944,4.158668794353922,3.201076454464469e-5,7.231920839255104e-4
ME1,2.2477305393532054,-0.8493583854886624,0.24726739929327748,-3.4349792488465507,5.925992049554187e-4,0.0061241874159360145
MAN2A2,2.210890856326088,-0.8469110672706378,0.25215700466731883,-3.3586656392433065,7.831976802472701e-4,0.007716800673024574
GUK1,12.829617970051498,0.8346263417435957,0.15006346391060996,5.561822444940811,2.6697184558728892e-8,5.962371218116119e-6
GSTO1,13.832371160133986,0.8298436795531005,0.14782762925156984,5.613589852955638,1.981716220211292e-8,5.962371218116119e-6
NT5C3B,1.9555618458273656,-0.8294167206290156,0.2677402603025518,-3.097840868951715,0.0019493607130086966,0.015012318134664675
ALDOA,20.329663686582332,0.825050487386791,0.18129478663138504,4.550878173150741,5.3422475017372224e-6,1.883845171665231e-4
TYMP,56.95794091306452,0.8044083987993321,0.15340851487365348,5.243570733096784,1.5749839024280613e-7,1.3190490182835014e-5
TXNRD2,2.0398738374824132,-0.8008656615451676,0.2699353166103788,-2.9668798866401276,0.00300838460277016,0.020359774584404113
DOT1L,2.2579656603264704,-0.7994819997484007,0.2523105024067581,-3.168643366495816,0.0015315219411565406,0.013314533332965492
LDHA,17.37636126534959,0.7948270468829586,0.1829750845739673,4.343908618671256,1.399697573853733e-5,3.9074890603416713e-4
IDH3A,2.212914567291553,-0.7904480716883294,0.24381609528793266,-3.24198478675026,0.0011870035867511388,0.010603898708310173
SHMT1,1.8089816356940587,-0.7853277832374851,0.28632452977359063,-2.742789043811504,0.00609198084276205,0.033872859146336816
PFKFB3,9.57187995831081,0.7826065728296837,0.17474802990652777,4.478485813249499,7.517436539034175e-6,2.2894011277967713e-4
ACSL5,2.4632966887878114,-0.7803552781564457,0.22345620149540368,-3.4922068527710874,4.7904710782471066e-4,0.005533820038664761
AKR1A1,9.260715381694983,0.7783318599660582,0.15400234637458912,5.05402598264883,4.325927184614336e-7,2.898371213691605e-5
MGST1,2.042444034699329,-0.7731910425480643,0.2955657831337158,-2.6159693938532387,0.008897453254719533,0.04168736839623837
GPX1,96.39160252818375,0.7674436199861854,0.21553462164479856,3.56065125003877,3.6993615001586574e-4,0.0046765513303892465
TK1,1.907117311017668,-0.7666165469791673,0.2794144569579945,-2.743653837118442,0.006075957165746957,0.033872859146336816
PSAP,82.76684377523182,0.7640314597437148,0.18154904131409436,4.208402612393195,2.5718232830257427e-5,6.381931850471287e-4
IMPA1,2.110277434163729,-0.7636055633799979,0.25811984681892136,-2.9583372715841163,0.0030930350126564797,0.020723334584798414
COX6B1,24.57815138379327,0.7596021174320507,0.14239208533436595,5.33458103130064,9.576541553046233e-8,9.166118343629965e-6
PLB1,1.99838943409404,-0.7560278769038304,0.2678115070245771,-2.822985036391471,0.004757879219705062,0.02871873042524677
