gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SAT1,24.70427664809167,3.042880113249489,0.4104022501283272,7.4143845758594695,1.2219087318923351e-13,1.0027254369415036e-10
GSTP1,24.526634721180496,2.6326588591979214,0.40359354771395317,6.523044964692591,6.889419790350437e-11,3.0037870285927907e-9
FTL,164.53017690948997,2.6260570683081275,0.5683581930100281,4.620426168927934,3.829526052319067e-6,3.794712179116166e-5
COX7C,14.194630113332131,2.536834724277392,0.3591269380449511,7.063894282304888,1.618999357683104e-12,3.0415112492996166e-10
GPX4,11.038904863878635,2.515059276366491,0.35084839546874025,7.1685072779264765,7.581990367161e-13,2.2038318667214643e-10
COX6C,12.980391132647632,2.4948592884721807,0.3540382517140445,7.046863654968193,1.829954668087742e-12,3.0415112492996166e-10
NDUFA4,12.093662341580364,2.4597264392332177,0.3529077360893371,6.9698852920882075,3.1719950823358797e-12,3.9513995882812673e-10
NDUFS5,10.015876873866578,2.40050031309636,0.3415547027492376,7.028157697066633,2.092782969701571e-12,3.0415112492996166e-10
FTH1,198.37608041801533,2.334793130000193,0.5773913915372836,4.043692310312926,5.261596060316032e-5,4.0246594426277015e-4
NDUFS6,6.920772456686205,2.305278403513621,0.3144948555095735,7.330098928894709,2.299828983810788e-13,1.0027254369415036e-10
UQCR10,10.32897958122018,2.297706170898842,0.34448356900592136,6.670002222542424,2.5579955097984323e-11,1.593265774674452e-9
UQCRH,11.283274205313642,2.2970364259434306,0.3485279357905535,6.590680947090065,4.37813838165357e-11,2.2457274522364196e-9
LDHB,6.9331106640326174,2.275371067656708,0.3323850278342463,6.845588330144009,7.616220738337753e-12,7.379271648700578e-10
MGST1,9.32481541023656,2.2716079920255305,0.34701345550397555,6.546166887754892,5.903261068770497e-11,2.784358848272903e-9
UQCRQ,9.240675819165306,2.258293977013426,0.3279812144627928,6.885436962334358,5.761042157131108e-12,6.279535951272908e-10
ENO1,17.468284413488536,2.236533861964011,0.3897834542892622,5.737888146232746,9.586439141951664e-9,2.0898437329454627e-7
PKM,10.798416905689976,2.2330890683755222,0.34375291963218707,6.496203932652878,8.237198161406505e-11,3.420398474641177e-9
TPI1,13.050835670936292,2.1834161747237872,0.3679106267492858,5.934637425441057,2.9449557145738533e-9,8.283875429381936e-8
COX7A2,11.716819943217502,2.1798773793347324,0.352243298978484,6.188555994269987,6.071784018728185e-10,2.206081526804574e-8
COX8A,8.49184622298587,2.174486993122912,0.32171526487469493,6.759042018008857,1.3890711010536371e-11,1.2112700001187717e-9
GAPDH,57.43155833553678,2.172224172468372,0.4934102693933937,4.40247053458968,1.0702512887604263e-5,9.485762846319861e-5
NDUFB2,6.532604356706618,2.144537997916037,0.3201683908625829,6.698156529875799,2.1106512081767535e-11,1.5337398779417743e-9
COX5B,13.393987144394185,2.1281246973805037,0.36759564204087897,5.789308832839326,7.067664379982523e-9,1.6656765782012865e-7
GPX1,6.84941324653189,2.113960157739812,0.3148887657738652,6.713355278155382,1.9019925360185304e-11,1.5077613558255985e-9
COX7B,7.978158131540516,2.1101053174122253,0.3158433452250802,6.680860462355146,2.375433284530974e-11,1.593265774674452e-9
