gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACP5,6.008267558609986,0.9366872248195542,0.20215488376930935,4.633512717350239,3.5951266324363932e-6,0.0017256607835694688
GBGT1,1.6342364656113835,0.9330776644304536,0.2680749363226953,3.480659837991199,5.001802833549012e-4,0.08657211797717893
NME1,3.6000209418189306,0.6741923024390799,0.19487852593232474,3.459551529413795,5.410757373573683e-4,0.08657211797717893
IMPDH2,4.447268453438737,0.5994691811838498,0.1949998653362366,3.0742030521415504,0.0021106572339530945,0.22522255768712768
B3GAT3,2.464482288261538,0.5778085370134751,0.1899112197287261,3.0425192247136907,0.0023460683092409135,0.22522255768712768
GLUL,54.04675188877703,0.3354921166110134,0.11778948344135763,2.848234891683184,0.004396246381533215,0.3014568947337062
FBP1,11.72999315880201,0.6346173055879266,0.21943919053279762,2.8919962019868826,0.0038280257448952814,0.3014568947337062
AKR1A1,7.985467528477212,0.31413730220393604,0.11676141506154593,2.6904204787031025,0.007136204043111589,0.42817224258669534
BLVRB,23.132034611151095,-0.24645032934355435,0.09348824328400498,-2.6361638713744,0.008384922709071355,0.44719587781713893
PRDM2,3.716144119885312,0.449950305652999,0.1839348865845002,2.446247767392895,0.014435176229339495,0.48611899685310767
COX7A2L,24.036881870302107,-0.23214118582637563,0.09795397632380039,-2.369900585342252,0.017792868777527292,0.48611899685310767
UGP2,6.228669845308919,0.3648860092026079,0.15033373305726522,2.4271732084482682,0.015216988955000094,0.48611899685310767
NDUFC1,6.671772698790158,0.3725796492772365,0.1567008800491113,2.3776487353514995,0.017423414660383572,0.48611899685310767
DSE,7.310678411977296,0.40281537734274336,0.170617675334689,2.3609240751438447,0.018229462381991537,0.48611899685310767
ATP6V1F,33.649064319164715,0.19331906052595316,0.076447353898421,2.5287868142934653,0.011445752578864724,0.48611899685310767
BCAT1,4.8524738055978025,0.6119290019801804,0.2473780139163565,2.4736596122365424,0.013373704973118112,0.48611899685310767
COX4I1,124.71500365021832,-0.12374567192161626,0.05219107379451958,-2.3710121851260015,0.017739446243026393,0.48611899685310767
PGS1,2.3007042569013643,0.5292740964176018,0.21898901139908158,2.4168979668713257,0.015653404297807823,0.48611899685310767
CYP27A1,2.4645611911795458,0.5436205489433039,0.23258398592007076,2.337308593249938,0.01942314404903971,0.49068995492310846
PIGF,1.7491835071263524,0.5479092921165496,0.24551554273417106,2.231668455751462,0.025636883557108425,0.5076402991606576
MGAT4A,3.875437500818739,0.3997680624371283,0.18257757348378773,2.189579228210229,0.028554766827786987,0.5076402991606576
MGAT1,20.702231127091483,0.31092860607899875,0.13708460235839126,2.268151205385658,0.023319992306092475,0.5076402991606576
NDUFA8,2.815482042720231,0.43108936113244783,0.19668079728792928,2.1918223185833337,0.02839233890855085,0.5076402991606576
ALOX5,6.605779671865998,0.3787580986174351,0.16732081091889628,2.263664014878739,0.023594787351297948,0.5076402991606576
P4HA1,2.2421677202965054,0.5055042202250154,0.22844892549664586,2.2127668980103707,0.026913720534407853,0.5076402991606576
MGST1,12.8168680977947,-0.32644547198924007,0.14320910604946435,-2.279502197831512,0.022637229470350233,0.5076402991606576
RDH11,2.1587272098666253,0.5426150934410011,0.24345624760784737,2.2287992145308615,0.02582726724037105,0.5076402991606576
HSD17B11,19.46239150350919,-0.2787001920573694,0.1319383924242761,-2.1123509763644033,0.034656356527729616,0.5726207054069062
