gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GAPDH,95.02476075253603,1.2280653908082335,0.2547533166988721,4.8206060934619845,1.4312271567249732e-6,1.810502353257091e-4
IL4I1,7.521076961074028,0.9899182991714287,0.21335787720746724,4.639708231671434,3.489014204152633e-6,2.942401978835387e-4
GLUL,109.93608393708284,0.8252496138310562,0.2539132206669566,3.250124635745095,0.001153544403374064,0.008106853723712172
PTGS2,7.197285216951963,0.8009368053206639,0.20339085069274115,3.9379195405924357,8.219114319439424e-5,0.001485311373441553
PFKFB3,10.242980033317387,0.7805396582960297,0.18868878240380765,4.136651094740854,3.524113342406631e-5,8.105460687535251e-4
TPI1,27.152380935011063,0.7600902466482531,0.15723769424156078,4.834020559221273,1.3380275869496695e-6,1.810502353257091e-4
CH25H,10.995491030670811,0.7401229938878615,0.25887720179304174,2.858973245854031,0.004250146283505127,0.020321641894835856
TYMP,48.84865862068353,0.7204689860080371,0.21394902044264438,3.3674797132393555,7.5858607353916e-4,0.006460044195721735
LAP3,12.268527640983956,0.6909709970523646,0.15205263445341882,4.544288229771139,5.512119140518417e-6,3.176592823316989e-4
LDHA,20.20857452170051,0.6870584853943378,0.15825062701625253,4.341584601265283,1.4145878947994568e-5,5.11272481977518e-4
MIF,13.07033916024301,0.6575733718582324,0.188279277354318,3.492542467224164,4.784455115164793e-4,0.005043613100569552
UPP1,13.6877824339643,0.6433435209898266,0.15232982839001893,4.223358798400512,2.4068818640686704e-5,6.089411116093736e-4
ALDOA,32.37395371829743,0.6407885473929289,0.17567734673401766,3.647530881503508,2.647724965503459e-4,0.003552085566403778
COX7C,49.132288510138224,0.621363056540732,0.2178296144740008,2.8525187359907633,0.0043374255427712895,0.020321641894835856
NDUFV2,12.12101374523702,0.6210770275029891,0.1375034990634577,4.5168088938330415,6.2778514294802155e-6,3.176592823316989e-4
UQCRB,58.289974708160884,0.6124510147824134,0.2213661580017451,2.7666876468876747,0.005662898413974697,0.02310827901186449
UQCR10,23.090159908500322,0.6093056918639469,0.15089236156032557,4.038015480461225,5.3905296605652657e-5,0.0011365033367691769
COX6B1,40.54423399769474,0.5998925869963393,0.1829763756428897,3.2785248089465617,0.0010435119126283397,0.007543100396999141
UQCRH,23.059650094601682,0.5985392042652862,0.1622027038216734,3.690069216869058,2.2419304238891475e-4,0.003552085566403778
