gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENPP2,4.231501333857896,1.212758569786239,0.2602864679875787,4.659322396445573,3.1725198669677643e-6,3.801736307249704e-4
SGMS2,5.510297492712395,-1.1454449198604362,0.18013972699130654,-6.358646918098831,2.0353865388605371e-10,1.4634429214407263e-7
DHRS3,4.885358059731119,0.9351337769017405,0.21866828928121235,4.276494685057592,1.8985908753408575e-5,9.750620281214832e-4
HMGCR,2.4295668775596573,-0.9349855032611293,0.20781528478019295,-4.499118071368365,6.8235953022786725e-6,4.956965302886394e-4
SQLE,3.082241426138244,-0.9340928591045148,0.21836319985941616,-4.277702743437954,1.8883194799563577e-5,9.750620281214832e-4
AGPAT4,2.32746020601459,-0.8855512464255623,0.24751063452893043,-3.577831102534118,3.464571986492602e-4,0.010830553296905134
GPX7,2.0192937572608387,0.8820122830678279,0.2815500819439588,3.132701212437893,0.0017320566252630035,0.029651159846764277
PLA1A,3.4543999508585417,-0.8729278657555792,0.24657464258192419,-3.540217504180503,3.997973933721253e-4,0.011055935609021465
GCLM,1.709086252318219,-0.82566727524545,0.2659674411460823,-3.1043922958673478,0.001906703337782313,0.030464882219232957
CYP1B1,5.893012389300679,-0.8231898607724063,0.24126437813138943,-3.411982602438342,6.449222917686655e-4,0.015042770785078319
PIK3CD,1.915982521442895,0.7941193987242816,0.26566863671303376,2.989134918406129,0.0027976856429154837,0.0410517546378823
CYP27A1,5.1166621855829115,0.7318559323619159,0.2230490536408606,3.281143409558257,0.001033871625633693,0.019561939442911194
HMOX1,18.59027847816831,-0.7294448565906104,0.22843686715790054,-3.193201104821676,0.0014070491791363048,0.02503407181283689
HMGCS1,4.2375187636467055,-0.704125232689821,0.17239483952728507,-4.08437534801254,4.419554303750561e-5,0.0019860372152479084
B3GNT5,29.564266578633763,-0.6797358464217017,0.19160408704385307,-3.5476061962401055,3.887489963622001e-4,0.011055935609021465
PNP,9.196647572804702,-0.6719136510208776,0.17074034921310163,-3.9352950495741332,8.309454899809965e-5,0.0031444726699807186
LTC4S,8.684429203974593,-0.6523173171021206,0.1930875358377197,-3.3783502092561806,7.29221479037719e-4,0.016384695107128748
DNMT1,13.157148968567483,0.5953275953681403,0.1520005744718637,3.9166141143653332,8.980131788044482e-5,0.0032283573778019914
INPP1,2.9880155327705342,-0.5947014982457265,0.19819938730537268,-3.0005213756258957,0.002695178360268292,0.0410517546378823
CHSY1,8.742286453188783,-0.5921189669188716,0.1529687683574688,-3.870848757408858,1.0845706923636483e-4,0.0037133634657593485
NME1,13.394962597104351,0.5897630616777044,0.12379529001365401,4.764018579484377,1.8977501948093303e-6,2.728964780135817e-4
FADS1,4.556813921432283,-0.5754478778017688,0.1739140420395656,-3.3088062990960436,9.36946350730542e-4,0.018712900727090545
GLUD1,13.634308974133074,-0.5685708951926636,0.09209551212459384,-6.173709033980478,6.670625455750935e-10,2.3980898513424614e-7
CBR1,5.322682085958051,0.5299992810000327,0.16420224068714784,3.2277225863795165,0.0012477992013508281,0.0230042980966986
HACD4,13.892611093079935,-0.5189844096585002,0.11470327686182763,-4.524582242612585,6.051491805712442e-6,4.956965302886394e-4
FBP1,56.66343014695748,0.5105287154973255,0.15491214381767418,3.2956016417808973,9.821116892394656e-4,0.019084819042247993
MIF,44.77978901569585,0.508889050047217,0.17181893248587998,2.9617751820745206,0.0030587103134987327,0.042056249405144526
GAPDH,482.4036193182758,0.4910696856362385,0.08585432066192766,5.7198016576235595,1.0664847360925603e-8,2.5560084175018362e-6
ALG13,10.514303475694774,-0.46852699286301447,0.1351807083336984,-3.465930890866756,5.283990809356044e-4,0.013980934097359617
UAP1,5.823370717821566,-0.4553214198689402,0.13513119634475804,-3.3694767173324363,7.531105329628175e-4,0.01640868100606866
ALDOA,121.59693349715697,0.42147314429368093,0.08477423932752459,4.971712487626375,6.636407404623185e-7,1.1928942309810175e-4
AMD1,12.50443694098152,-0.4185500397267258,0.09665458357880925,-4.3303692823367514,1.4885949173695332e-5,8.919164546572453e-4
HSD17B11,28.22196261023447,-0.4177564165834996,0.12090568470993324,-3.45522559659412,5.498325538724421e-4,0.013980934097359617
KDSR,8.035115367221657,-0.4175753274796302,0.12465920297317633,-3.349735258370635,8.08888319863399e-4,0.017105608881817173
PDE4B,44.13402498567582,-0.41080741944006843,0.11548059681035765,-3.5573718077911978,3.745837966173296e-4,0.011055935609021465
IDS,20.329593712146124,-0.4088354020989385,0.106217420920008,-3.8490428270408783,1.1858027602169109e-4,0.0038754190208907225
GM2A,8.574644695340671,0.40671904421803495,0.1275371031053438,3.1890252664912024,0.001427533997672201,0.02503407181283689
CSGALNACT2,11.05803658148611,-0.3909448715304777,0.12512911135550467,-3.1243318784528338,0.0017820932882019395,0.029798257539934755
PGAM1,33.479751884676936,0.34993854033702954,0.07886012207866565,4.437458770200152,9.102715032886674e-6,5.949865553314108e-4
NDUFV3,10.637168891044412,0.34929834076177446,0.11249203166711268,3.10509407275549,0.0019021851578869705,0.030464882219232957
TPI1,122.76058817354455,0.3462634877539693,0.07527823427174858,4.599782275763602,4.229327435544609e-6,4.3441234659379627e-4
NDUFA10,12.906035641234226,-0.33810577976144207,0.09804695467378177,-3.4484067443642203,5.639041569171473e-4,0.013980934097359617
SDSL,10.088920775430072,0.3360656951302333,0.1122251698810862,2.9945661520167763,0.0027483545199689626,0.0410517546378823
GPI,8.629003691723852,0.3321088835207425,0.11139812313528095,2.9812789854406456,0.0028704715997235736,0.04127738160402499
CMPK1,16.85181418620138,-0.3248935086263133,0.09815388920946447,-3.310042131218836,9.328192928787186e-4,0.018712900727090545
KMT2E,31.547087842081496,-0.31949787528899776,0.08007272993070066,-3.9900959485895977,6.604657198038562e-5,0.0026381936252165145
PKM,89.51193198509104,0.31394618713247574,0.06981348696176388,4.496927467674273,6.894249378145193e-6,4.956965302886394e-4
ENO1,116.49195924601636,0.3094423824593889,0.07375892245489875,4.195321354492443,2.7248498137761946e-5,0.0013061113440700559
UQCR10,48.0370577766676,0.2889495986902046,0.07174123314636674,4.027664231818939,5.633371595465693e-5,0.0023825848100822553
TXNDC12,12.377929605887658,-0.2869424908915432,0.09407907175401455,-3.050014052453688,0.002288306591329047,0.035767226938382274
PGK1,71.21277267796054,0.2761450829454238,0.09301557291196808,2.968804838806652,0.0029896040462737365,0.042056249405144526
NDUFB3,23.641908577409307,0.25501051237558225,0.0747734391005324,3.410442470523822,6.485756527641555e-4,0.015042770785078319
FTH1,5134.1529969066,-0.21494306333946006,0.07267402220274931,-2.95763268392937,0.0031001129603235884,0.042056249405144526
