gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SDS,3.6177403062358975,2.1209139320863057,0.38840922956918644,5.4605137329995195,4.747587624705887e-8,3.5084672546576507e-5
CES1,2.761650090901325,-1.789501413766503,0.33591102540017903,-5.327307764413586,9.967918555632782e-8,3.683145906306313e-5
IL4I1,2.15849875087644,1.3030479242431943,0.3131704454665505,4.160826614088563,3.170977659885042e-5,0.007811174968850153
AGPAT4,1.6267048245613547,-1.4527224984923235,0.362399351664764,-4.008623337262916,6.107373892225986e-5,0.01128337326588751
ATP6V1F,23.41491766907422,0.4098433975301816,0.103649535967126,3.9541266992277664,7.681469914025604e-5,0.011353212532929844
GLUD1,4.857726401169149,-0.59624405815939,0.16846772918433098,-3.539218229189772,4.013139431108262e-4,0.04925620130850941
GAPDH,134.29050482221126,0.3052563076682576,0.08813551329999737,3.4634881699641356,5.332200412287893e-4,0.04925620130850941
NME1,3.558166558199754,0.6068918149709753,0.17492157032434544,3.4695081564020733,5.214122355586552e-4,0.04925620130850941
SGMS2,1.1326141736493058,-1.0955859997112976,0.3198827834679761,-3.4249608179396693,6.148880920204762e-4,0.05048914444479243
HMGCR,0.9881680209747614,-0.9926051515086796,0.29761867281330767,-3.3351575091907217,8.525109657072314e-4,0.0630005603657644
CPT1A,1.311993818654737,-0.8341164643526282,0.2694044083321674,-3.0961500203968013,0.0019605114440949456,0.13171072338056045
PDE4A,2.5121560866786394,-0.6964187838234313,0.23527309786415151,-2.960044264072847,0.0030759484403225573,0.18942715811653082
GALNT11,2.062169297439947,-0.8154894828477135,0.2826743744462519,-2.8849077120811737,0.00391528418354518,0.21741037439696403
IDH3G,5.98213789174621,-0.4359317837061471,0.15194968764307137,-2.868921881104142,0.004118735103596071,0.21741037439696403
TKT,11.553084952339246,-0.39929974685010877,0.14995856820493597,-2.6627337912723923,0.007750870582583348,0.28639466802645475
ST3GAL1,5.323116840875426,-0.5423849818402383,0.20303751462836034,-2.671353532045638,0.0075546033982531536,0.28639466802645475
