gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SGMS2,11.807935388501475,-0.7430557525049851,0.16258090709283027,-4.570375241421897,4.868516853161711e-6,0.0021859640670696084
HPGD,10.463660109914263,-0.9432217860373632,0.2051196588328653,-4.5983977908519975,4.257524966321653e-6,0.0021859640670696084
ACADVL,16.116441412650882,-0.6568641769852729,0.15002243700079995,-4.378439586218496,1.1953206552445353e-5,0.003577993161365309
KYNU,11.149931694809034,-0.600730789829797,0.14106257890401316,-4.258611989779144,2.0570016024370044e-5,0.003621591561113422
PLA2G7,2.42206026459699,1.2064443405728498,0.285741338831129,4.222155413381923,2.419771644396496e-5,0.003621591561113422
ATP6V0D2,2.386462373589405,1.2148627273268018,0.2863393785146346,4.242737180016304,2.208099759858239e-5,0.003621591561113422
CYP27A1,31.249277005055422,-0.8068687062649568,0.2081556210648646,-3.8762763269963467,1.0606722264617028e-4,0.0071664211821070335
RPN1,14.459489088440339,-0.5707063125431932,0.14993478144260805,-3.80636372062641,1.4102494240260212e-4,0.0071664211821070335
LIAS,2.4812319833032572,0.8988376347766248,0.2402895787507015,3.740643433018631,1.8354976301610443e-4,0.0071664211821070335
NDUFS6,16.43493488198335,-0.5679886515175944,0.15038150786830748,-3.7769846809555534,1.5873849089452944e-4,0.0071664211821070335
ACSL6,2.0645046791913484,1.322449807936872,0.3341424614923631,3.9577424611959917,7.566147073522979e-5,0.0071664211821070335
NUS1,9.916021610570763,-0.5904449273154663,0.14836999318520866,-3.9795440751852045,6.904755859428329e-5,0.0071664211821070335
NAMPT,38.49267915523386,-0.8844132063682744,0.2301072621317105,-3.843482375024076,1.2130071457808584e-4,0.0071664211821070335
IDS,10.905408230515425,-0.5694160245167033,0.14460586126670855,-3.937710543188026,8.22627429838546e-5,0.0071664211821070335
TMEM258,26.97600033172959,-0.7288966246692906,0.1909214617672444,-3.8177825474534703,1.3465653054954595e-4,0.0071664211821070335
TCIRG1,11.70956513053672,-0.5643331695529183,0.14487255209065358,-3.895376739134053,9.804621357711773e-5,0.0071664211821070335
ACER3,10.820888758791718,-0.595961379104376,0.15916711749572066,-3.7442493680919924,1.8093388563030844e-4,0.0071664211821070335
NDUFC2,16.765867353115983,-0.5769158785994919,0.14498108433825233,-3.979249301608902,6.913321744042716e-5,0.0071664211821070335
COX6A1,46.94940166382887,-0.8459207490488031,0.22539956308650916,-3.7529830912943503,1.7474264586064708e-4,0.0071664211821070335
ANPEP,7.085347041969388,-0.809681588316907,0.2162356310126342,-3.7444411197412646,1.807957681907103e-4,0.0071664211821070335
NDUFA11,17.859462725560157,-0.6153810185658236,0.1606256197513225,-3.831151092326023,1.275451477160205e-4,0.0071664211821070335
