gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PLPP5,16.61833508241173,-0.9925915381738573,0.15632924911712662,-6.349365482016597,2.162048243392288e-10,1.8809819717512906e-7
B4GALT1,18.48669841879855,-0.6984054979793265,0.13687064423676423,-5.102668303154891,3.348976843407517e-7,1.45680492688227e-4
AGPAT5,5.41036345940929,-0.8597156322938799,0.1802505659143766,-4.769558574935436,1.8463005276207035e-6,5.354271530100041e-4
HMGCS1,6.976110597797356,-0.6234735021523597,0.144400299680504,-4.317674572226232,1.5768168417569728e-5,0.0025211401069033168
GLO1,20.551464169425604,-0.5320965031058182,0.12270474239688439,-4.3363972142557445,1.4483710784997004e-5,0.0025211401069033168
CSGALNACT1,4.2433092073195535,-0.9749858469877131,0.22694959708659684,-4.296045727790779,1.7387173151057357e-5,0.0025211401069033168
MSMO1,5.017243870135571,-0.7119764225471433,0.17270242487773982,-4.122561817248186,3.746820161872746e-5,0.004656762201184698
GAPDH,243.95637458264434,0.3101163582153716,0.07747823608550515,4.002625432426295,6.264343706655386e-5,0.006812473780987733
LTA4H,24.12540165338825,-0.4609439709835234,0.11660420679415791,-3.9530646762790513,7.715657100191457e-5,0.007458468530185075
RPN1,8.032409467338544,-0.5136247930053095,0.13167853851342912,-3.9005960941230216,9.595612841077136e-5,0.008348183171737108
GUCY2C,4.607251008480242,0.8050864042075571,0.20766011986634436,3.8769427886574097,1.0577721828272864e-4,0.008366016355088539
LBR,15.3332677487428,-0.5948432518113782,0.1583835324747631,-3.7557140096377175,1.7284798583102172e-4,0.012319396793890554
IDS,44.52526408228539,0.39718059751009194,0.10620045170836402,3.739914389448978,1.840829405983646e-4,0.012319396793890554
LPIN1,23.61801538307046,0.5914514151059359,0.1601512865515824,3.693079386630079,2.2155482157088953e-4,0.012850179651111593
ATP6V0E1,92.45434518249454,0.22856648167842233,0.06167762813472445,3.7058247632213925,2.1070394846315564e-4,0.012850179651111593
DGKD,8.851861222779629,-0.6597349383294894,0.18579369069643004,-3.5509006568335852,3.839152989817754e-4,0.01931459832372601
CA5B,4.161710245113617,-0.714324796689274,0.2003273376801147,-3.5657878997519403,3.6276467771065356e-4,0.01931459832372601
ADK,16.703506538493063,-0.4887361654255546,0.1380478183096462,-3.5403396548383106,3.9961237911157263e-4,0.01931459832372601
ELOVL5,27.220718900338166,-0.29578481460158024,0.08725476157451445,-3.3898988349075228,6.991842056096586e-4,0.03201527678317911
ETHE1,8.260304207069389,0.5574204346137549,0.16794166764610585,3.3191312342353063,9.029798206754835e-4,0.03927962219938353
SHMT2,9.105977998194184,-0.4556095382620908,0.13947867444670545,-3.2665175523744914,0.0010887905796316015,0.044631155005104305
ADA,4.230733123318756,0.6468085275891733,0.19863081371797076,3.256335285962001,0.0011286039196693042,0.044631155005104305
IMPA1,5.036593002650142,-0.5468506936304095,0.1703661611687177,-3.2098551137091724,0.0013280189314048084,0.050233759579225365
MGAT1,7.3098614953375,-0.44170726480531275,0.13953750930923492,-3.1655091666171766,0.001548117838266466,0.056119271637159386
HGSNAT,5.802765575285923,-0.502320376362244,0.16001126283875525,-3.139281369639815,0.0016936274166399973,0.0589382340990719
ALDH1A1,1.0310591203816963,-1.2002633846268902,0.3972366016386099,-3.021532707901983,0.0025149846757153926,0.08415525645663044
ACOT7,1.2526167914583415,-0.9399365605413857,0.31872945705843,-2.9490106412382056,0.003187929990871913,0.09399734404402174
SQLE,5.964932449112013,-0.5266278039590816,0.17835716158093992,-2.9526585828744176,0.0031505020009063374,0.09399734404402174
CARNS1,0.9312700817542521,-1.019357430760983,0.34512918834817896,-2.953553235064598,0.0031413842179424238,0.09399734404402174
PTS,4.930277654847926,-0.4740176584358461,0.1612786090990019,-2.939122931949812,0.003291424963556248,0.09399734404402174
GLUD1,9.785088181770805,-0.3961469345085988,0.1350325844186253,-2.9337136381872986,0.0033493306498444527,0.09399734404402174
PIP5K1B,2.7975239883883294,-0.624548150254042,0.2153003934263405,-2.900822150460747,0.003721850506218008,0.10118781063780209
PCYT2,2.0009669230406812,-0.6828167129679823,0.23642711618210058,-2.8880642964915415,0.003876206294713057,0.10219089322425332
GM2A,5.19759410309294,0.519913622523596,0.18077536909400335,2.8760202517038724,0.004027238724331398,0.10304993206377401
MGAT4A,9.183717588865514,0.45010001031792835,0.16308728405807535,2.7598718865024927,0.005782403253665312,0.13751886017136633
IDH1,3.3200728053846844,-0.5818113396883543,0.21057229749399511,-2.7630003880493623,0.005727269836795716,0.13751886017136633
NNT,4.609010231515762,-0.514234104315622,0.18657653564826035,-2.7561563544360768,0.005848503248667304,0.13751886017136633
MVK,1.1836640003206134,-0.7762746573414533,0.2826737639902147,-2.746185731507525,0.0060292619761196115,0.13790552797633235
DHODH,2.0530191735964176,-0.6505900511811795,0.23761767180203355,-2.7379699760849676,0.006181971943766623,0.13790552797633235
ADPRM,5.7226144918679624,-0.47921135630559286,0.17575709980240237,-2.7265547556505747,0.006399933304236595,0.13919854936714596
DERA,3.933679284769105,-0.4872054873617649,0.18092309169773937,-2.6928872527544394,0.007083621904698939,0.15031100139239212
THEM4,5.129772428661214,-0.404101107923803,0.1525112391876466,-2.6496480526697805,0.008057565961390888,0.15808605381402008
NTPCR,4.008586606671967,-0.495515883295408,0.18736339670018223,-2.644678160315003,0.008176864852449315,0.15808605381402008
PGM3,2.530970437301065,-0.6523256064167241,0.24579546915427036,-2.653936659862922,0.007955875936442884,0.15808605381402008
FKRP,1.48192096911254,-0.7629963755688128,0.2871369561008117,-2.657255916932303,0.007877961452558587,0.15808605381402008
ALG14,2.897581785557182,-0.5541249920514285,0.21230670695854487,-2.6100211339985,0.009053662919291704,0.17123232043008224
ACAD8,2.0616993143837385,-0.6058853631308941,0.23724281813404374,-2.5538617686987894,0.010653554188609448,0.19720408817213234
FH,4.649458917057659,-0.41999247888939856,0.16700456658209661,-2.5148562550410105,0.011908092449006662,0.2061502840119075
NDUFB9,34.46335801341742,-0.176316135869045,0.07016826136117499,-2.51276193037616,0.011979014256475467,0.2061502840119075
TPI1,54.63631874625237,0.2040387699653302,0.08159385329591697,2.500663490242843,0.012396090220633446,0.2061502840119075
PKM,48.09017312680519,0.2020630076578577,0.08055147803417288,2.5084953447053473,0.012124656578919282,0.2061502840119075
CANT1,2.364561721780381,-0.5807003796595381,0.2300928786541008,-2.5237651119681392,0.011610547771364282,0.2061502840119075
PFKL,9.306380300558928,-0.30902319112290283,0.12380501522380064,-2.49604743850066,0.012558580520265629,0.2061502840119075
ACP5,29.281959908353834,0.2658885931638776,0.10817341869686509,2.4579845618911103,0.013971918017366086,0.22510312361312027
B3GLCT,0.9909639180114507,-0.8715465778900328,0.355569755994193,-2.4511268554130528,0.014240975477236052,0.22526633936718846
KMO,3.304953843972357,-0.5918105558115617,0.2424705465698077,-2.440752347795687,0.014656701984769115,0.22770233440623447
B3GNT5,0.7961464214152907,-0.9350483003143234,0.3856467230148126,-2.4246240004440756,0.015324248972193387,0.23389643168084645
PRPS2,6.215763292334367,-0.37583004463725,0.1554119661598563,-2.4182825423537353,0.015593963158030593,0.23390944737045888
IPMK,2.0370921259049686,-0.62056518861765,0.25925176012876955,-2.393677822319961,0.01668039350588585,0.24596512457831676
PIGU,1.4794755327486508,0.7061698221444959,0.2970099563944378,2.377596464162575,0.017425884391716776,0.25267532367989326
PRDM2,37.73728446579003,-0.2606496626117558,0.11029492665708239,-2.3632062735046815,0.01811758223881787,0.2547047243263543
TPK1,4.302709051274119,-0.44407426621188845,0.1879666919205242,-2.362515729114663,0.018151371158889616,0.2547047243263543
GCNT1,1.2775606406498707,-0.7052372516289231,0.3002760012276585,-2.3486300894697125,0.01884261579334272,0.2561418084407526
DNMT1,8.491944611308693,0.3566481802332498,0.15153457629909342,2.353576252652138,0.018593793827896315,0.2561418084407526
B3GALT4,4.462858543196895,0.5450630288294477,0.23494288521701207,2.319980995917301,0.020341905408743977,0.26814329856980695
ASNS,2.832625418527369,-0.487281893278141,0.2099152174327823,-2.321327149301004,0.0202691940382658,0.26814329856980695
LPIN2,4.5107865951311545,0.54995708239515,0.24059106081339715,2.2858583379442248,0.022262547456122158,0.28908084010188473
POGLUT1,2.845432660762344,-0.4599473034906747,0.20190241824770336,-2.2780673331331265,0.022722566190156272,0.29071518507994054
FDPS,14.810165439413545,-0.238153509592763,0.10602435402765442,-2.246215143462654,0.02469023071903198,0.29287700577372927
PRDX6,28.97932680274015,0.2213985218847237,0.09886780717525978,2.2393388526586584,0.02513387670424286,0.29287700577372927
HIBCH,6.420739488154721,0.3778745392358603,0.16833726144625466,2.244746861089367,0.02478438785894306,0.29287700577372927
MAN1A1,1.8698052093807807,-0.6371243596813232,0.28531474878967633,-2.2330579207140397,0.025545125041231968,0.29287700577372927
SYNJ2,1.6979091475105643,-0.6243796753810295,0.27668666848643225,-2.2566308626165226,0.02403115022572117,0.29287700577372927
EZH2,1.4797773145597914,-0.5907996765700848,0.2620767154721403,-2.2543005222945456,0.024177268504748772,0.29287700577372927
AK1,1.6665663624371048,-0.5916514079763239,0.26562556104112933,-2.227388831320766,0.025921298212157644,0.29287700577372927
CPT1A,2.3569947898115684,-0.6313316565949322,0.28285884563205493,-2.2319671678791106,0.025617132962148993,0.29287700577372927
PIP5K1C,1.218135530795855,-0.764264399342405,0.33838971762063613,-2.2585331632304824,0.023912439426732098,0.29287700577372927
DPYD,1.2349788186448165,-0.6259443936842882,0.2826328798471306,-2.214690640462096,0.026781305726643712,0.29668409293743436
UXS1,2.895063048121752,-0.431753407140092,0.19515318871081358,-2.2123820266133745,0.026940279703514154,0.29668409293743436
GUSB,6.482221772226104,-0.3320627058143281,0.1512026368189268,-2.1961436176010007,0.028081665472081175,0.30161788840383486
