gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PLCG2,2.0522800162921393,1.61775357308312,0.3815211260426759,4.240272589524079,2.2324851023308134e-5,0.0016659920076143695
ENTPD1,7.821089732695223,1.53577957130685,0.23239593930040547,6.608461300701266,3.8833501997648715e-11,2.3183600692596285e-8
VNN2,1.5730872103849045,1.449663907530911,0.4404996934015018,3.2909532724909014,9.984849744056235e-4,0.019228888055488943
HACD1,1.7162251693298811,1.2604028081531673,0.31965688583388585,3.9429865709451764,8.04731630921131e-5,0.003985616542637615
SARDH,1.3096117647651042,1.2518524349878348,0.3574963629967292,3.5017207573641476,4.6226383513443803e-4,0.011998761285880847
ST6GALNAC4,1.46906838115501,1.0540226357844833,0.29602652976669336,3.5605681579120207,3.7005324004875595e-4,0.010937405597532906
GCNT1,1.3676359533835243,1.0254246298319345,0.32345542188923565,3.1702193268013352,0.0015232391323716668,0.025260382278496807
ACSL4,2.5807156557026585,0.9646085736462959,0.2669408690099388,3.613566469697757,3.0201388477520553e-4,0.010016793845044315
INPP5F,1.6394028700963341,0.9296094120806597,0.2843095040635468,3.269709238678423,0.00107658082916253,0.02008496109406345
GMDS,3.5821945925887104,0.9145433624992647,0.2710818404663682,3.3736799223654663,7.417055688166856e-4,0.01663752703127181
UGCG,2.556312362097128,0.8978053223260986,0.2664333558476423,3.3697181776275085,7.524509712635492e-4,0.01663752703127181
GLUL,11.933712023733321,-0.8711780768951841,0.19590297348649924,-4.446987513210063,8.708289773220686e-6,0.00103976979892255
FUT8,2.941878696204921,0.8269966230618285,0.2284702872198151,3.6197119245802023,2.949311779152257e-4,0.010016793845044315
GCH1,2.7997626411269287,-0.7439950418958573,0.20124646991241024,-3.6969346206155613,2.1821851263943964e-4,0.00814227825285909
B4GALT1,5.821436440804792,-0.7049009528223895,0.21710603296113412,-3.2468049975772875,0.0011670832390368317,0.021113596778939047
ADA,9.431061120924458,-0.6781546836231287,0.1544484481990624,-4.390815780480244,1.1292618541502283e-5,0.0011109578332267975
GLUD1,8.100582772293011,-0.655912806411634,0.15927778486117683,-4.118043247420309,3.8210300021223436e-5,0.0022811549112670393
PRDM2,4.998635919704177,0.6556540454387693,0.1900875756602271,3.449220934937489,5.62206506892887e-4,0.013425491384602141
GYG1,9.105842956089418,-0.6527442737430148,0.17234018862917527,-3.7875337083883895,1.5215004837378424e-4,0.006488112777082085
MGAT4A,5.923781484450657,-0.6506862596647258,0.16578688062352145,-3.9248356517566805,8.678896994018258e-5,0.003985616542637615
BLVRB,3.4958429368442854,-0.586823937675245,0.20230498075047804,-2.900689520833057,0.0037234260129153556,0.04832359412414059
SIRT2,4.011832527053367,-0.5755415377818752,0.17219278083150014,-3.342425478017417,8.304965212721142e-4,0.017707372257123294
NMRK1,3.7937549056367432,-0.5689107284545246,0.18853996757579197,-3.0174542605976944,0.0025490750632757332,0.03656179898321619
MGST3,13.12398719178166,-0.5635613480137418,0.12926718980953797,-4.359662717539478,1.3026306252240505e-5,0.0011109578332267975
ACAA2,11.818103893056376,-0.5507066894503286,0.10790443436710642,-5.103652066575366,3.331605645626571e-7,6.629895234796876e-5
TYMP,13.283797071314538,0.5186274874471093,0.16255228800702606,3.1905271454849804,0.001420134991773484,0.024935899708493234
EBP,15.908652971337505,-0.512901044022908,0.09471618024180149,-5.415136492133867,6.12419703881049e-8,1.828072816084931e-5
ACADM,6.539264253155009,0.4723640537898894,0.15668600757941117,3.0147175302203495,0.0025721868631408376,0.03656179898321619
PRDX6,20.661185581783755,0.47132279612182737,0.13275424322705057,3.550340724821281,3.8473286021472534e-4,0.010937405597532906
NT5C,7.557342781465567,0.4547018321355351,0.13758888395589505,3.304786106712607,9.504890799036723e-4,0.018914732690083078
IDH2,39.58015730647365,-0.4394586559849271,0.08918425747013257,-4.92753618688926,8.327300438119963e-7,1.2428495903894044e-4
COX17,26.632300399903777,0.43782194786038153,0.10488610687583944,4.174260642342842,2.9895534196364638e-5,0.001983070435025521
ACOT7,9.186712986271804,-0.43306934516198325,0.12438828003403594,-3.4815928401251623,4.984409598550658e-4,0.012398718876394762
ACAT1,7.548306296154263,-0.41742958016997145,0.13808401775271253,-3.023011547343041,0.0025027269319723815,0.03656179898321619
RPN1,8.160604389377603,-0.4071205147081292,0.13771113082385897,-2.9563370242661176,0.0031131670923266333,0.04130135009153334
GGH,10.862118589286819,-0.39778561840176324,0.1267198415318625,-3.1390949798634638,0.0016947050825573565,0.027344295521263294
ACADVL,10.487320080305613,-0.3640978448327794,0.11800027154171489,-3.0855678556982413,0.002031638610868588,0.03109969873560377
