gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENPP2,5.10830722410627,1.6732897056961706,0.24965421117576722,6.702429323405657,2.0498272813761062e-11,1.4635766789025399e-8
SGMS2,3.905182837358425,-1.0874596470915283,0.20713504486496692,-5.25000319381229,1.5209657323960638e-7,5.429847664653948e-5
CSGALNACT2,9.840131540038472,-0.6433906505791263,0.132907988428719,-4.840872683316462,1.292701768567176e-6,1.904756416310379e-4
GLUD1,17.910513298443067,-0.4509776345288855,0.09231967125923897,-4.8849571101971785,1.034513705906227e-6,1.904756416310379e-4
FUT8,2.4490827976748584,1.2112171135515832,0.25052887633713955,4.8346407458501295,1.333863036631918e-6,1.904756416310379e-4
PLPP1,3.155278689661691,1.3057697421230934,0.2745342134408725,4.7563096990981135,1.9716392327065626e-6,2.3462506869208094e-4
BLVRB,17.850300381148067,-0.37662422959938213,0.08201908810149557,-4.5919094971322245,4.392088380685255e-6,4.4799301482989604e-4
PLD3,10.059713140789007,-0.5320653660414446,0.11796978101279101,-4.510183552716392,6.477155652476514e-6,5.780861419835289e-4
IDH2,37.593374606514125,0.41342196715689056,0.09232731651415696,4.477786020061557,7.5421142023845655e-6,5.983410600558422e-4
SQLE,6.733242559553767,-0.6739543904622594,0.15474533968131038,-4.35524838324845,1.3291611598371149e-5,9.490210681237001e-4
PPA1,149.88509624505065,0.6215418217480883,0.14448757911723925,4.301697250002095,1.6949479448682778e-5,0.0010084940271966253
UQCR10,62.1259006621281,0.29945141813168075,0.06930249506095167,4.320932714880073,1.5537104972391436e-5,0.0010084940271966253
PKM,113.18037152720626,0.26497270575859316,0.0627412961228975,4.223258398098205,2.4079547759114225e-5,0.001322522853846735
COX4I1,247.26119994230362,-0.1647350838178279,0.03917187748374741,-4.205442638948751,2.6057167240580666e-5,0.001328915529269614
LTA4H,21.148658368730462,-0.40823774977891114,0.10000661520468607,-4.082107458025257,4.462915162915907e-5,0.002115114940454229
CKB,5.177581027645096,1.2284534718613704,0.3019721046350455,4.068102493593051,4.7397533679646584e-5,0.002115114940454229
PSAP,127.86370864828787,-0.258074948649818,0.06402261620001398,-4.0309966066297935,5.554084565848808e-5,0.0023327155176564992
ACADVL,26.2905662454413,-0.37435523201199516,0.09370288948127727,-3.99513007639743,6.465874298198379e-5,0.0025647968049520233
GAPDH,613.252384443332,0.2885872854521091,0.07356166025752954,3.923066505592772,8.742900444323096e-5,0.0031212154586233456
MGST1,4.521140888989239,-0.7578420510663578,0.19306145571615532,-3.9253928147136716,8.658832016028411e-5,0.0031212154586233456
TPI1,148.01442155305898,0.2514742837400042,0.0647538233212804,3.8835434085845066,1.0294514298439086e-4,0.0035001348614692894
GSTP1,195.2477163845681,-0.18186464647773934,0.047542363678828144,-3.825317725183454,1.3060353679114162e-4,0.004238678421312505
GPX7,3.9806171904175907,0.655913308102177,0.17267467188030877,3.7985496133262093,1.455452974608812e-4,0.00451823227769866
HSD17B11,29.97101322550934,-0.41775879211784966,0.11090241418104134,-3.7669044015208204,1.6528425475532775e-4,0.004917206578971001
KMT2E,48.715275884792874,-0.30088724515368637,0.080500267877822,-3.7377173155541943,1.8569856413755658e-4,0.005303550991768616
TKT,52.101520321443594,-0.3295904418905984,0.08919841404260763,-3.6950258076692046,2.1986445409100152e-4,0.005814193341517595
MSMO1,3.0924016548617983,-0.7905816884768773,0.213935485797607,-3.695421007549933,2.1952272521696243e-4,0.005814193341517595
DNMT1,19.152262579588058,0.4417621788712535,0.12032352595588955,3.6714530708915807,2.4117536706882444e-4,0.006149971860255023
ACAA2,10.174542775957717,-0.3674645500862041,0.10094837094973859,-3.6401236258598155,2.7250717164880987e-4,0.006709314501974146
ATP6V1F,75.22156895881335,0.26143824479858246,0.07213408639706531,3.6243370902278285,2.8970355770176903e-4,0.006894944673302103
DCTPP1,10.25883719567567,0.5052657046232503,0.1401173232480089,3.6060188198780065,3.109305965695265e-4,0.007011906830298583
DCXR,22.21086419618986,0.2993828866323803,0.0830868301245533,3.6032532013025795,3.142591296492362e-4,0.007011906830298583
HPGDS,9.133652609157062,0.8015590312650445,0.2231156216313702,3.5925724312992022,3.274296011339139e-4,0.007084385915442865
CA5B,3.4032112286302625,-0.6821779172964754,0.19031066537818214,-3.584549063190247,3.376610885256651e-4,0.007090882859038967
PLA1A,6.044577351925298,-0.6900598364784211,0.1937611353865786,-3.561394472124981,3.688903711725687e-4,0.0075253635719204
TPK1,5.871117153786919,-0.48407111059157465,0.13886170712933324,-3.4859942355506237,4.90311570250388e-4,0.00972451280996603
ACOX1,4.18472316561359,0.7095590652728666,0.2043199957807486,3.4727832807625894,5.150911029288723e-4,0.009939866148411212
