gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PDE7B,0.918731699244242,1.7578196739437235,0.44547683709486874,3.9459283346967338,7.94913887641547e-5,0.010246079996087863
HACD1,2.261908922493727,1.1677939692716395,0.2635030976361848,4.431803571751543,9.344813000424717e-6,0.002747375022124867
ENTPD1,7.9217230027177035,1.0148616593121964,0.2889314961014133,3.512464625718706,4.439711016198816e-4,0.027970179402052542
INPP5F,2.0266351965271383,0.980417656195237,0.2589521906252982,3.786095239541317,1.530330417265518e-4,0.014997238089202076
EPHX2,4.625384108054817,0.9185264719875051,0.18705600246634566,4.910435697741176,9.087425239092616e-7,4.0075545304398436e-4
AGPAT4,2.8296886927965184,-0.8093691388696517,0.22755191477199382,-3.556854881580041,3.7532134856400087e-4,0.025464109956419134
GK,5.904969636455005,0.6946365789760472,0.20562904608709212,3.3781053416054894,7.298711528205409e-4,0.03388138719935353
GLUD1,22.1019509943969,-0.6451848240780305,0.10144995271440721,-6.359636518454541,2.0223172463999933e-10,1.783683811324794e-7
PGM2L1,11.55273728108477,0.6342073054529502,0.155813724565011,4.070291671824689,4.6954313750955675e-5,0.008282740945668582
UGCG,9.498406839434415,0.5777745317061107,0.14950825947144267,3.8644990835203354,1.1131740796414347e-4,0.012272744228046818
EHMT2,5.89752841707864,0.5712420976491839,0.15473672759865595,3.6917033629587093,2.2275718101902892e-4,0.017861075787162138
GALNT6,4.43908182486934,-0.5416021897144567,0.1613039620306862,-3.3576496379637795,7.860818227048808e-4,0.03466620838128524
ACYP1,8.719300501346702,0.5214271293663492,0.1231445574878999,4.23426857023368,2.2929678233383047e-5,0.005055994050460962
CA5B,10.121929619718138,-0.5164416442912849,0.1412351872061764,-3.6566074963838777,2.55575261422235e-4,0.018784781714534272
EHMT1,9.163189074835914,0.5081096588454229,0.12894607183900444,3.94048187431272,8.131809520704653e-5,0.010246079996087863
NME1,9.823154657804258,0.42574609865962815,0.12476862602251075,3.4122849007154654,6.442074581602724e-4,0.03378580408078631
PTS,6.737388984112036,-0.4226520016051974,0.12439556921946537,-3.397645143289082,6.796852197371363e-4,0.03378580408078631
HMOX2,31.29779116086588,-0.2578046319151519,0.0792601608821993,-3.252638261715302,0.001143389546468267,0.04802236095166721
SCP2,41.0752858709,-0.22430085699927219,0.06472660711172763,-3.4653578645346874,5.29526346665067e-4,0.031136149183905937
NDUFB9,55.76689119570844,-0.2205612301926249,0.058670159525759366,-3.759342602363074,1.7036041532813168e-4,0.015025788631941215
GSTK1,108.09689183537716,-0.15342494652483307,0.04520851184270586,-3.3937181356166963,6.895062057303328e-4,0.03378580408078631
