gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HPGD,5.095866786839996,2.9269327443592332,0.6050303684695928,4.8376625321516125,1.3137494702312888e-6,1.2991522538953855e-4
ALOX15B,1.576820414869753,2.467853130226172,0.5387571809306297,4.580640811066854,4.635533866775352e-6,3.750568310390966e-4
QPRT,1.4002154086758902,2.4619156461381997,0.6209877984833181,3.964515328885863,7.354522100282861e-5,0.003636402594028748
FMO5,5.3059025845285355,2.2129994475954478,0.49325293828102773,4.486540830973429,7.2388849733389265e-6,4.955852020208958e-4
CH25H,6.041257675372804,-2.1585026805927745,0.41935585432498446,-5.147186234152389,2.644227772800165e-7,3.361946739703067e-5
CYP24A1,2.1680222064267083,2.010449226817168,0.6054524927575186,3.320573043907419,8.983284835922745e-4,0.0257907209805524
FMO2,11.043558403522633,-1.773272761428304,0.34299854930096557,-5.169913298590479,2.342026264686095e-7,3.361946739703067e-5
AK4,0.743145220099278,1.733547131046226,0.5467470924369222,3.1706563327471633,0.0015209496688864924,0.03488575343121185
ALDH3B1,7.9934925572487066,-1.6671499571343715,0.29964647918233983,-5.563722829928141,2.6407927498960302e-8,7.834351824691557e-6
PYCR1,0.8784033540310322,1.6371390453663763,0.5458030094100567,2.999505347425465,0.0027041837683143624,0.04719065791764279
BCAT1,1.9645086899835924,1.6293513540939337,0.510224494484075,3.1934008886450833,0.0014060759551934763,0.034761322225616495
RDH10,2.1974413695619552,1.5449475361978415,0.3647085276301567,4.236115744912168,2.274195802925328e-5,0.001310552807697137
ST6GALNAC2,3.414474078534481,-1.5330347222992295,0.2677671526394164,-5.725253105871659,1.0327964497054754e-8,4.595944201189365e-6
PAPSS1,8.375987919421442,-1.5111077828186388,0.2609547339394016,-5.7906892893138515,7.009814769159193e-9,4.595944201189365e-6
HACD1,2.0152030388644544,-1.4329447404007416,0.279864042865099,-5.1201459313279996,3.052993141431165e-7,3.396454869842171e-5
CD38,3.340040914657808,-1.3566310339062913,0.3661030107175009,-3.7055992280629444,2.1089154420084053e-4,0.008531521560852184
PLA2G10,4.119748068206792,1.328642426516147,0.4065991511882745,3.267696016170292,0.0010842675463962033,0.028382297538018263
SCD5,2.351223099240118,-1.288977976420364,0.3165202296225428,-4.072339951090956,4.654318116002338e-5,0.002436672425436518
NME4,4.3612977601308955,1.2659525453419564,0.3242181266023586,3.904632225867494,9.43687851892614e-5,0.0041994109409221325
HACD4,3.0579340941858724,-1.2499424439723779,0.29562291133166785,-4.2281649901283584,2.3560499913656395e-5,0.001310552807697137
NQO1,5.381057344256952,1.2426151156822303,0.41251203021275723,3.0123124289038046,0.0025926560697089535,0.04652132472648818
HMOX1,0.8970946274348847,1.241375836087902,0.39170264322365955,3.169179114727303,0.0015287015548508562,0.03488575343121185
