feature_id,gene,sublineage,meta_score,n_models_occur,elasticnet_score,lasso_score,randomforest_score,svm_linear_score,svm_rbf_score
DGKZ@T_activated_44,DGKZ,T_activated,1.7379720295874341,3,0.5117686264687347,0.6497785828414341,0.5764248202772654,0,0
ELOVL5@MoMac-II_42,ELOVL5,MoMac-II,1.7262989852949544,3,0.5119046130328369,0,0.5679796865290752,0.6464146857330424,0
RFK@MoMac-II_42,RFK,MoMac-II,1.724246983608634,3,0.5065086736151887,0,0.5648189762532595,0.6529193337401857,0
SAT2@MoMac-II_42,SAT2,MoMac-II,1.6878400731952612,3,0.5049222154205207,0,0.5493937369424348,0.6335241208323057,0
PCK2@MoMac-II_42,PCK2,MoMac-II,1.670897567814579,3,0.5120108989745777,0,0.609280733363498,0.5496059354765033,0
ALG14@MoMac-II_42,ALG14,MoMac-II,1.658829056637495,3,0.5168160592473365,0,0.5539714321156505,0,0.5880415652745079
NADK@MoMac-II_42,NADK,MoMac-II,1.6551558018831813,3,0.5061507282555026,0,0.538908846604603,0,0.6100962270230759
ACAA1@T_activated_44,ACAA1,T_activated,1.6533451177260474,3,0.5098464705828467,0.5415920588614007,0.6019065882818,0,0
CH25H@CD16 mono_23,CH25H,CD16 mono,1.6501944401073732,3,0.5099493422145873,0.59772518383903706,0,0,0.5425199140537488
PIGA@MoMac-II_42,PIGA,MoMac-II,1.6404683783231573,3,0.5165352776693443,0,0.5478582734529797,0,0.5760748272008334
GALNT2@T_activated_44,GALNT2,T_activated,1.6181944184590842,3,0.5074763827147908,0.5119771158056468,0.5987409199386468,0,0
CHKA@MoMac-II_42,CHKA,MoMac-II,1.5931587082464613,3,0.5178448094029678,0,0.516756317043808,0.5585575817996854,0
ACP2@CD16 mono_23,ACP2,CD16 mono,1.5702947314629379,3,0.5076233987778368,0,0.5478582734529797,0,0.5148130592321215
BCAT1@MoMac-II_42,BCAT1,MoMac-II,1.5229942441607134,2,0,0,0,0.9673432908266834,0.55565095333403
IDH3B@MoMac-II_42,IDH3B,MoMac-II,1.475721563597982,2,0.5022847351224458,0,0,0.9734368284755361,0
FXN@MoMac-II_42,FXN,MoMac-II,1.4624083799835745,2,0,0,0.5711640725372937,0.8912443074462808,0
TECR@MoMac-II_11,TECR,MoMac-II,1.4490697205219527,2,0,0,0,0.6339411669184998,0.8151285536034529
GCSH@MoMac-II_42,GCSH,MoMac-II,1.4176809826244567,2,0.5125092189987016,0,0,0.905171763625755,0
B3GAT3@MoMac-II_42,B3GAT3,MoMac-II,1.4173198074249842,2,0.5000963770939301,0,0,0.917223430331054,0
ANPEP@MoMac-IV_5,ANPEP,MoMac-IV,1.405105464618961,2,0.5053937124469635,0,0,0,0.8997117521719975
FTL@MoMac-II_42,FTL,MoMac-II,1.402850228445042,2,0,0.7407168009338982,0,0.6621334275111437,0
COX7A2@MoMac-II_42,COX7A2,MoMac-II,1.3943551645183736,2,0,0,0,0.8192645352324225,0.575090629285951
LPIN2@T_activated_44,LPIN2,T_activated,1.3855746129325892,2,0.5050085580745193,0.8805660548580698,0,0,0
IDH2@MoMac-II_42,IDH2,MoMac-II,1.3802482568046643,2,0,0,0,0.8645962818028436,0.5156519750018207
TECR@MoMac-II_42,TECR,MoMac-II,1.3732975239404466,2,0,0,0,0.7956695814109199,0.5776279425295268
CYCS@MoMac-II_42,CYCS,MoMac-II,1.3728016570863035,2,0,0,0.5679796865290752,0.8048219705572284,0
NDUFA1@MoMac-II_42,NDUFA1,MoMac-II,1.3715672878845129,2,0,0,0,0.7666628177143215,0.6049044701701913
COX6B1@MoMac-II_42,COX6B1,MoMac-II,1.36706013976824,2,0,0,0,0.7751862680186362,0.5918738717496037
GMPPA@MoMac-II_42,GMPPA,MoMac-II,1.363983559158147,2,0.5011511366874835,0,0,0.8628324224706637,0
NDUFA3@MoMac-II_42,NDUFA3,MoMac-II,1.3612993119845291,2,0,0,0,0.8424546471445762,0.5188446648399528
UQCRQ@MoMac-II_42,UQCRQ,MoMac-II,1.3580568648381237,2,0,0,0,0.8223251245579566,0.5357317402801671
UQCR11@MoMac-II_42,UQCR11,MoMac-II,1.3507797693268693,2,0,0,0,0.7490252627005023,0.601754506626367
NDUFB7@MoMac-II_42,NDUFB7,MoMac-II,1.3370561173605242,2,0,0,0,0.8192894640677865,0.5177666532927377
NDUFS5@MoMac-II_42,NDUFS5,MoMac-II,1.3330069562741154,2,0,0,0,0.7675084230884182,0.5654985331856972
UQCRH@MoMac-II_42,UQCRH,MoMac-II,1.3314496765168682,2,0,0,0.5600567392711373,0.7713929372457309,0
LPCAT3@MoMac-II_42,LPCAT3,MoMac-II,1.3262797074252317,2,0.5074544770424275,0,0,0.8188252303828043,0
NDUFS2@T_activated_44,NDUFS2,T_activated,1.3258280360070143,2,0.51622180662587,0.8096062293811443,0,0,0
ELOVL1@MoMac-II_42,ELOVL1,MoMac-II,1.3243701787989683,2,0.5031026893537233,0,0,0.8212674894452451,0
GM2A@B_56,GM2A,B,1.3201102311692847,2,0.5464661041316593,0,0.7736441270376254,0,0
COX7B@MoMac-II_42,COX7B,MoMac-II,1.313917434952495,2,0,0,0,0.8112413755044724,0.5026760594480225
GSTZ1@MoMac-IV_5,GSTZ1,MoMac-IV,1.311943760786503,2,0.5035095102413282,0,0,0,0.8084342505451747
ATP6V1E1@MoMac-II_42,ATP6V1E1,MoMac-II,1.3092118700855115,2,0,0,0.5764248202772654,0.7327870498082462,0
UQCR10@MoMac-II_42,UQCR10,MoMac-II,1.3046880999639543,2,0,0,0,0.741587535670621,0.5631005642933333
GPX1@MoMac-II_42,GPX1,MoMac-II,1.3029317270276466,2,0,0,0.6528974359393197,0.6500342910883268,0
NDUFA13@MoMac-II_42,NDUFA13,MoMac-II,1.3000558497774648,2,0,0,0,0.7402355729311179,0.5598202768463469
ATP6V0B@MoMac-II_42,ATP6V0B,MoMac-II,1.2994198989390453,2,0,0,0,0.7834365803557064,0.5159833185833389
COX7C@MoMac-II_42,COX7C,MoMac-II,1.2964274876335176,2,0,0,0,0.7818692715805342,0.5145582160529835
PYGL@MoMac-II_42,PYGL,MoMac-II,1.2918711265356562,2,0.5183381393894458,0,0.7735329871462102,0,0
PLA2G15@MoMac-II_42,PLA2G15,MoMac-II,1.2918174472832216,2,0.513126142089572,0,0,0.7786913051936496,0
CBR1@MoMac-II_42,CBR1,MoMac-II,1.2879226087966615,2,0.5000389782755811,0,0,0.7878836305210803,0
DCTPP1@MoMac-II_42,DCTPP1,MoMac-II,1.280033461636652,2,0.5015446205954363,0,0.7784888410412157,0,0
PPA2@MoMac-II_42,PPA2,MoMac-II,1.2720130760621724,2,0,0,0,0.7340525910272199,0.5379604850349525
GMDS@MoMac-II_42,GMDS,MoMac-II,1.261999254390063,2,0.5357750081147872,0,0.726224246275276,0,0
NDUFB10@MoMac-II_42,NDUFB10,MoMac-II,1.2610406542722772,2,0,0,0,0.7147693892937095,0.5462712649785677
NDUFA12@T_activated_44,NDUFA12,T_activated,1.2567009478842328,2,0.500889152493543,0.7558117953906898,0,0,0
NPL@MoMac-II_42,NPL,MoMac-II,1.252088576565661,2,0,0,0,0.719004927678253,0.5330836488874081
MAT2B@MoMac-II_42,MAT2B,MoMac-II,1.249635878476996,2,0.5110166874711061,0,0,0.7386191910058901,0
NEU4@MoMac-IV_47,NEU4,MoMac-IV,1.24733379132098,2,0.5149644227017978,0,0,0.7323693686191822,0
AKR7A2@MoMac-II_42,AKR7A2,MoMac-II,1.236125923245563,2,0,0,0,0.702008346637437,0.5341175766081259
MGST1@MoMac-II_42,MGST1,MoMac-II,1.2358129994994256,2,0,0,0,0.7166004050713967,0.5192125944280289
GSTM4@MoMac-IV_5,GSTM4,MoMac-IV,1.2300870977819942,2,0.5020638974577882,0,0,0,0.7280232003242061
KMT2E@MoMac-II_42,KMT2E,MoMac-II,1.2293698707845917,2,0,0,0,0.680769380814522,0.5486004899700697
MTMR6@MoMac-II_42,MTMR6,MoMac-II,1.2287123791960433,2,0.5110961668175977,0,0,0.7176162123784455,0
IMPDH2@MoMac-II_42,IMPDH2,MoMac-II,1.2218074303036002,2,0.5115421106820057,0,0,0.7102653196215944,0
RPIA@MoMac-II_42,RPIA,MoMac-II,1.2186086077915672,2,0.5071099003881661,0,0,0.7114987074034012,0
NDUFB3@MoMac-II_11,NDUFB3,MoMac-II,1.2185503720231914,2,0,0,0.5963554957341883,0.6221948762890029,0
NDUFA4@IgM_40,NDUFA4,IgM,1.2029154447217263,2,0,0.6349357581926511,0.5679796865290752,0,0
GLUL@MoMac-II_42,GLUL,MoMac-II,1.202741822257909,2,0,0,0.6025965667689763,0.6001452554889327,0
SCP2@MoMac-II_11,SCP2,MoMac-II,1.2018557906564356,2,0,0,0.516756317043808,0.6850994736126277,0
GAPDH@MoMac-II_42,GAPDH,MoMac-II,1.2011331476641374,2,0,0,0.5766433134648713,0.6244898341992661,0
PEMT@MoMac-II_42,PEMT,MoMac-II,1.1970380590829959,2,0,0,0.5669203666164101,0.6301176924665858,0
MIF@MoMac-II_42,MIF,MoMac-II,1.1858406752039499,2,0,0,0,0.6004981740443824,0.5853425011595675
DERA@MoMac-II_42,DERA,MoMac-II,1.1749804220927427,2,0.5056471396793769,0,0,0.6693332824133658,0
ACOX1@MoMac-II_42,ACOX1,MoMac-II,1.1737367981939797,2,0.509559651444507,0,0.6641771467494727,0,0
GK@MoMac-II_42,GK,MoMac-II,1.1714747265495573,2,0.5019635178264464,0,0,0.6695112087231108,0
GLUD1@Tcm-naive_II_34,GLUD1,Tcm-naive_II,1.1711165692183725,2,0.5396314656644281,0,0.6314851035539444,0,0
HAGH@MoMac-II_42,HAGH,MoMac-II,1.170002835454338,2,0.5045719434370883,0,0,0.6654308920172496,0
PAFAH1B1@MoMac-II_42,PAFAH1B1,MoMac-II,1.1687285874146887,2,0.5111057810187375,0,0,0.657622806395951,0
MTHFD2L@MoMac-II_42,MTHFD2L,MoMac-II,1.1673721322646207,2,0.502519488844517,0,0,0.6648526434201036,0
B3GNT5@MoMac-II_42,B3GNT5,MoMac-II,1.1664130070085417,2,0.5066959691491456,0,0,0.6597170378593961,0
PCBD2@MoMac-II_42,PCBD2,MoMac-II,1.16258099236823,2,0.5138714649865322,0,0,0.6487095273816978,0
SCP2@MoMac-II_42,SCP2,MoMac-II,1.1593171900197676,2,0,0,0,0.6504799561759254,0.5088372338438424
IDS@MoMac-II_42,IDS,MoMac-II,1.1560834750699174,2,0.5054985893460914,0,0,0.6505848857238259,0
CERS5@IgG_9,CERS5,IgG,1.1544347659655103,2,0.5144969923335035,0,0,0,0.6399377736320068
LYPLA2@MoMac-II_42,LYPLA2,MoMac-II,1.1515411016547015,2,0.5100144018528288,0,0,0.6415266998018727,0
ST3GAL5@MoMac-II_42,ST3GAL5,MoMac-II,1.1510584584047459,2,0,0,0.6316762850930996,0.5193821733116463,0
DHRS3@MoMac-II_42,DHRS3,MoMac-II,1.1510360790651077,2,0.5045780765877927,0,0,0,0.646458002477315
NDUFS7@MoMac-II_11,NDUFS7,MoMac-II,1.149755191330712,2,0,0,0.5053052877115549,0.6444499036191571,0
AGA@MoMac-II_42,AGA,MoMac-II,1.148156831435661,2,0.5238888309848226,0,0.6242680004508382,0,0
FPGT@MoMac-IV_5,FPGT,MoMac-IV,1.1436795664504442,2,0,0,0,0.5109459929819,0.6327335734685442
CHST11@T_activated_44,CHST11,T_activated,1.1427790319829372,2,0.5002926219849692,0.642486409997968,0,0,0
CHST12@T_activated_44,CHST12,T_activated,1.142215129302237,2,0.5081622791432024,0.6340528501590345,0,0,0
PSAP@MoMac-IV_5,PSAP,MoMac-IV,1.1395446079059626,2,0,0.561956779568535,0,0,0.5775878283374276
NDUFS5@IgG_46,NDUFS5,IgG,1.134691708898532,2,0.5069010464668414,0.6277906624316905,0,0,0
PDE3B@T_activated_44,PDE3B,T_activated,1.1330462426449646,2,0.501369957551865,0,0.6316762850930996,0,0
PDE4A@CD14 mono_58,PDE4A,CD14 mono,1.1317620279157339,2,0.5134083934131428,0,0,0,0.6183536345025911
TST@MoMac-II_42,TST,MoMac-II,1.130897453699781,2,0.5283008869308045,0,0.6025965667689763,0,0
GLUD1@Treg_19,GLUD1,Treg,1.1303478765088806,2,0.5311606152059523,0,0.5991872613029282,0,0
PI4KA@MoMac-II_42,PI4KA,MoMac-II,1.1274568027017176,2,0.5248602359327412,0,0.6025965667689763,0,0
NANS@MoMac-II_42,NANS,MoMac-II,1.1225867102198,2,0,0,0.5764248202772654,0.5461618899425347,0
G6PC3@MoMac-II_42,G6PC3,MoMac-II,1.1175961883344678,2,0.5032185102845993,0,0,0.6143776780498684,0
COQ4@MoMac-II_42,COQ4,MoMac-II,1.1175359133957783,2,0.5130824472558367,0,0,0.6044534661399414,0
INPPL1@Treg_19,INPPL1,Treg,1.1173812638619531,2,0.5423642349184665,0,0.5750170289434867,0,0
PLA2G12A@IgG_46,PLA2G12A,IgG,1.1163898000029766,2,0.5015518560517671,0,0,0,0.6148379439512094
TMLHE@NK_13,TMLHE,NK,1.1163736598115621,2,0.5399488395342966,0,0.5764248202772654,0,0
SORD@MoMac-III_33,SORD,MoMac-III,1.1157568358391121,2,0.5156255047066098,0,0.6001313311325023,0,0
HAL@CD14 mono_58,HAL,CD14 mono,1.113755666701575,2,0.526041281902399,0,0,0,0.587714384799176
NUDT2@MoMac-II_42,NUDT2,MoMac-II,1.112027375594605,2,0.520389967130281,0,0.5916374084643241,0,0
HSD17B12@IgG_17,HSD17B12,IgG,1.11036692499473,2,0.5116260050560835,0,0.5987409199386468,0,0
FUT8@DC3_30,FUT8,DC3,1.1103008745895644,2,0.5111136132866362,0,0.5991872613029282,0,0
GLYCTK@CD14 mono_2,GLYCTK,CD14 mono,1.1102395977463813,2,0.5002291123624762,0,0,0,0.610010485383905
HDDC3@MoMac-II_42,HDDC3,MoMac-II,1.1101416419121917,2,0.5022442307378542,0,0,0.6078974111743375,0
PGLS@MoMac-II_42,PGLS,MoMac-II,1.1094727105328444,2,0,0,0,0.5906056644526395,0.5188670460802047
EPHX2@Tcm-naive_II_34,EPHX2,Tcm-naive_II,1.1083762972705093,2,0.5167388888061851,0,0.5916374084643241,0,0
NAGA@MoMac-II_42,NAGA,MoMac-II,1.1079232750139134,2,0.5009980850258504,0,0,0.6069251899880631,0
PDHB@MoMac-II_42,PDHB,MoMac-II,1.1068092074889895,2,0.5123255953025752,0,0,0.5944836121864143,0
GALM@MoMac-IV_47,GALM,MoMac-IV,1.103858586411182,2,0.5073912240213464,0,0,0,0.5964673623898358
PAFAH1B2@MoMac-II_42,PAFAH1B2,MoMac-II,1.1025243720773128,2,0.5117211872057397,0,0,0,0.5908031848715732
GALE@MoMac-II_42,GALE,MoMac-II,1.1024040882916049,2,0.5194895205980934,0,0,0.5829145676935115,0
FPGT@MoMac-II_42,FPGT,MoMac-II,1.1023589415318216,2,0.5118912444171209,0,0,0.5904676971147007,0
LSS@MoMac-II_42,LSS,MoMac-II,1.1018074386430374,2,0.5121910921640676,0,0.5896163464789699,0,0
CERS6@MoMac-II_11,CERS6,MoMac-II,1.0997424453381872,2,0,0,0.5451188432406119,0.5546236020975754,0
COQ7@MoMac-II_42,COQ7,MoMac-II,1.0979664555622377,2,0.5016706998060916,0,0,0,0.5962957557561462
DPM3@MoMac-II_42,DPM3,MoMac-II,1.0968097588301802,2,0.5144124758552973,0,0,0,0.5823972829748829
LPIN1@T_activated_44,LPIN1,T_activated,1.096155441534552,2,0.5059314541044191,0.5902239874301329,0,0,0
DNMT3A@MoMac-II_42,DNMT3A,MoMac-II,1.0954944525830692,2,0.5243303800457754,0,0.5711640725372937,0,0
MGAT2@MoMac-II_42,MGAT2,MoMac-II,1.0931649473292753,2,0.5223575362866313,0,0,0.5708074110426439,0
SDHA@T_activated_44,SDHA,T_activated,1.0925887101747096,2,0.5181631803782495,0.5744255297964601,0,0,0
SIRT7@MoMac-II_42,SIRT7,MoMac-II,1.0906121266153894,2,0.5226324400863143,0,0.5679796865290752,0,0
ACOT7@Tcm-naive_II_34,ACOT7,Tcm-naive_II,1.088307532714627,2,0.5016174606365807,0,0,0,0.5866900720780462
HADHA@MoMac-II_42,HADHA,MoMac-II,1.0877363783929437,2,0.5016456069824974,0,0,0.5860907714104463,0
PDE7A@MoMac-II_42,PDE7A,MoMac-II,1.0842748790392016,2,0.5099947225873408,0,0,0.5742801564518607,0
ALAD@MoMac-II_42,ALAD,MoMac-II,1.083890494007707,2,0.5159108074786319,0,0.5679796865290752,0,0
PC@MoMac-II_42,PC,MoMac-II,1.083190132018018,2,0.5065468185531468,0,0.5766433134648713,0,0
SGPL1@MoMac-II_42,SGPL1,MoMac-II,1.0823113108337212,2,0.5212301882534105,0,0,0,0.5610811225803108
SRM@MoMac-II_42,SRM,MoMac-II,1.0819293408947448,2,0.5157327329622792,0,0.5661966079324656,0,0
VKORC1@MoMac-II_42,VKORC1,MoMac-II,1.0808996657249417,2,0.5042563522600705,0,0.5766433134648712,0,0
ADA@DC3_52,ADA,DC3,1.078952389201488,2,0.5189595814574175,0,0,0,0.5599928077440706
NT5C3B@MoMac-II_42,NT5C3B,MoMac-II,1.078017532109563,2,0.5131985558563036,0,0.5648189762532595,0,0
ENO1@DC3_29,ENO1,DC3,1.0772625107932696,2,0.5182734468869526,0,0.5589890639063169,0,0
B3GALNT2@Treg_19,B3GALNT2,Treg,1.0771724156096403,2,0.5259835585008527,0,0.5511888571087876,0,0
POMGNT1@Treg_19,POMGNT1,Treg,1.0769777878151885,2,0.5149710350427785,0,0.5620067527724099,0,0
ST8SIA1@Treg_19,ST8SIA1,Treg,1.075453418104674,2,0.5497842780157715,0,0,0,0.5256691400889026
EXTL3@CD16 mono_23,EXTL3,CD16 mono,1.0735768337859355,2,0.52544688130363,0,0.5481299524823053,0,0
GBE1@CD16 mono_23,GBE1,CD16 mono,1.0714293928079706,2,0.5127943992967858,0,0,0,0.5586349935111847
PLPP5@MoMac-II_42,PLPP5,MoMac-II,1.0710534352323173,2,0.5062344589790578,0,0.5648189762532595,0,0
HMGCS1@MoMac-II_42,HMGCS1,MoMac-II,1.068997708311238,2,0.5190834322585102,0,0,0.5499142760527278,0
CTH@B_56,CTH,B,1.0689583586868578,2,0.5293912930686515,0,0.5395670656182063,0,0
CYB5R3@DC3_52,CYB5R3,DC3,1.0679175407141739,2,0.506596632771773,0.561320907942401,0,0,0
HK1@MoMac-II_42,HK1,MoMac-II,1.067663369542044,2,0.5164745124332565,0,0.5511888571087875,0,0
DCK@T_activated_44,DCK,T_activated,1.066399800328889,2,0.5224697540959133,0.5439300462329756,0,0,0
ADPRM@MoMac-II_42,ADPRM,MoMac-II,1.0654970490148181,2,0.5129873012718679,0,0.5525097477429503,0,0
MGAT5@Treg_19,MGAT5,Treg,1.0654890781540844,2,0.5227122087681227,0,0.5427768693859616,0,0
STT3B@T_activated_44,STT3B,T_activated,1.064695332022343,2,0.5086522149261604,0.5560431170961824,0,0,0
IL4I1@MoMac-II_42,IL4I1,MoMac-II,1.063239779434239,2,0.5044708601434202,0.5587689192908187,0,0,0
GALC@IgG_17,GALC,IgG,1.0624419302363697,2,0.504332187221457,0,0,0,0.5581097430149127
NUDT16@MoMac-II_42,NUDT16,MoMac-II,1.061998461887725,2,0.5168796186471131,0,0.5451188432406119,0,0
VKORC1L1@MoMac-II_42,VKORC1L1,MoMac-II,1.0610886509567319,2,0.525115595170115,0,0.5359730557866169,0,0
ST3GAL1@MoMac-II_42,ST3GAL1,MoMac-II,1.0585364022676464,2,0.5010545941294394,0,0,0,0.557481808138207
PIK3CG@IgG_9,PIK3CG,IgG,1.0580192087385973,2,0.5052735876681178,0,0.5527456210704794,0,0
DOT1L@DC3_52,DOT1L,DC3,1.057912476182882,2,0.527698965084258,0,0.5302135110986241,0,0
COX7A2L@T_activated_44,COX7A2L,T_activated,1.0568804514177619,2,0.5027261470625652,0.5541543043551965,0,0,0
NADSYN1@MoMac-II_42,NADSYN1,MoMac-II,1.0566927166552706,2,0.5055038595464831,0,0.5511888571087876,0,0
PDE4D@T_activated_44,PDE4D,T_activated,1.0546456779700177,2,0.5036749574027529,0.5509707205672648,0,0,0
ACYP1@MoMac-II_11,ACYP1,MoMac-II,1.05340379043618,2,0.5008940426932297,0,0.5525097477429503,0,0
SACM1L@CD16 mono_23,SACM1L,CD16 mono,1.0495571542162483,2,0.5248367441351053,0,0,0,0.5247204100811431
MCCC2@MoMac-II_42,MCCC2,MoMac-II,1.0493198433194977,2,0.5208633217493343,0,0,0,0.5284565215701634
INPPL1@DC3_52,INPPL1,DC3,1.0482013381319386,2,0.5072980478296973,0,0.5409032903022412,0,0
NT5C@T_activated_44,NT5C,T_activated,1.0473648144254957,2,0.512307208529911,0.5350576058955847,0,0,0
CHPT1@MoMac-II_42,CHPT1,MoMac-II,1.04645112507863,2,0.5036742556926685,0,0.5427768693859615,0,0
FADS1@MoMac-II_42,FADS1,MoMac-II,1.0460643422782914,2,0.5069199221362775,0,0.539144420142014,0,0
QDPR@T_activated_44,QDPR,T_activated,1.045569553773225,2,0.5106579998744861,0.5349115538987388,0,0,0
PNPO@Treg_19,PNPO,Treg,1.0455526680329983,2,0.5027757986470367,0,0.5427768693859616,0,0
MOGS@MoMac-II_42,MOGS,MoMac-II,1.0452139506235718,2,0.5003624951857873,0,0.5448514554377843,0,0
PIGT@MoMac-II_42,PIGT,MoMac-II,1.0438665612805516,2,0.5086812791067584,0,0,0.5351852821737931,0
GALNT2@Treg_19,GALNT2,Treg,1.042690740307733,2,0.5168197813127757,0,0.5258709589949573,0,0
ACOT7@CD4 Trm_59,ACOT7,CD4 Trm,1.0415515698241857,2,0.506559433679742,0,0.5349921361444439,0,0
GMPS@Treg_19,GMPS,Treg,1.0392763161801464,2,0.511011863630052,0,0.5282644525500944,0,0
NDUFB1@IgG_46,NDUFB1,IgG,1.0391094887262389,2,0.5138241612629678,0.525285327463271,0,0,0
ITPKB@CD14 mono_58,ITPKB,CD14 mono,1.0377770513926072,2,0.5358685432465465,0,0,0,0.5019085081460606
SPTLC1@MoMac-IV_5,SPTLC1,MoMac-IV,1.0371121055658041,2,0.508300795495919,0,0,0.5288113100698851,0
PMM1@MoMac-II_42,PMM1,MoMac-II,1.036946246505933,2,0.5199788849059147,0,0.5169673616000182,0,0
ALDH6A1@MoMac-II_42,ALDH6A1,MoMac-II,1.0353733989131717,2,0.5255526106189655,0,0,0,0.5098207882942063
SC5D@MoMac-II_42,SC5D,MoMac-II,1.0338614496576894,2,0.5165455908862521,0,0,0,0.5173158587714374
SGPP1@MoMac-II_42,SGPP1,MoMac-II,1.0316539966102267,2,0.5123739360758629,0,0,0.5192800605343639,0
IDH2@T_activated_44,IDH2,T_activated,1.0314736509974096,2,0.5057844221500177,0.5256892288473919,0,0,0
ALG2@MoMac-IV_5,ALG2,MoMac-IV,1.030567319137456,2,0.5089842889492637,0,0.5215830301881922,0,0
SGPL1@DC3_52,SGPL1,DC3,1.0303011132984603,2,0.504430154303503,0,0.5258709589949573,0,0
RBKS@MoMac-II_42,RBKS,MoMac-II,1.0286438214425129,2,0.5177106117131337,0,0,0,0.5109332097293791
PLD1@MoMac-II_42,PLD1,MoMac-II,1.0283306879135843,2,0.5210668852206984,0,0,0,0.5072638026928858
GYG1@MoMac-II_42,GYG1,MoMac-II,1.0263824313163692,2,0.5134461378047701,0,0,0.5129362935115992,0
LPIN1@MoMac-IV_47,LPIN1,MoMac-IV,1.0256653347240428,2,0.504548770092464,0,0,0,0.5211165646315788
B3GAT2@DC3_52,B3GAT2,DC3,1.0240941628108544,2,0.5005144761865454,0,0,0,0.5235796866243089
PYCR2@IgG_46,PYCR2,IgG,1.0233485889044318,2,0.5059949277646687,0,0,0,0.517353661139763
GALNS@MoMac-II_42,GALNS,MoMac-II,1.021407638914386,2,0.5126935491114419,0,0,0,0.5087140898029441
UQCR10@T_activated_44,UQCR10,T_activated,1.0212238562253324,2,0.5042564946253142,0,0.5169673616000183,0,0
