Feature,Value
IL24@AM_25,0.16308796082062915
AC007292.6@B_56,0.14183376894462363
COX7B2@AM_25,0.11676780842449465
RP11-362A1.1@AM_25,0.11676414516691701
UNC5D@AM_25,0.11676026199699276
AF067845.2@AM_25,0.11655420448548577
ABCA8@B_56,0.09159312693460764
ZNF541@Tcm-naive_II_34,0.09124536594656465
MIR497HG@B_56,0.08897205949333173
RP11-795F19.5@AM_25,0.07824014389628918
TOMM20L@B_56,0.07739626348546685
PLG@B_56,0.07620011007273285
MYRIP@MoMac-II_11,0.07342676367816252
LINC01146@B_56,0.0706432640520673
GRTP1@AM_25,-0.06768720456563232
RGPD6@B_56,0.06590968974604823
RP11-881M11.2@B_56,0.06504435016330398
THRA1/BTR@Tcm-naive_II_34,0.06444492609918447
SYBU@cDC2_14,0.06420614997544564
RP4-680D5.2@cDC2_14,0.06349641951609203
RP11-730K11.1@AM_10,0.06315725460700411
CTD-2033A16.3@B_56,0.06191831419431212
CRYGS@AM_25,-0.06032675196364623
CYB5R2@Tcm-naive_II_53,0.05998190752323304
SV2C@AM_10,0.058407905817712234
RP11-63A2.2@AM_10,0.05783531711547124
PPT2-EGFL8@AM_25,0.05751944944247586
AC004988.1@B_56,0.0570475105230932
MS4A4E@AM_10,0.05663558710308371
RP11-800A3.7@cDC2_14,0.0559908110484264
CYP7B1@AM_10,0.05597442256294709
FAM83A@Tcm-naive_II_34,-0.05534594364157954
PGBD3@Tcm-naive_II_34,0.054963663273521174
HOXD8@AM_10,0.05466836826361438
CTD-2017C7.2@B_56,0.05440638712717959
RP4-550H1.7@AM_10,0.05406569459000021
SRPX@AM_25,-0.054017593272698373
TMLHE-AS1@AM_25,0.05376666486092706
LNP1@B_56,0.053510090871645245
RP11-809N8.2@cDC2_14,0.053215490326975125
RP11-124N3.3@cDC2_14,0.05290615001247586
RP11-278A23.4@Tcm-naive_II_34,-0.052870432982494706
NCR3LG1@B_56,0.052501140694820855
CTA-221G9.12@B_56,0.051571596092683046
C5orf49@B_56,0.050174369242139576
TRBV29-1@B_56,0.04988151671647845
ZNF660@AM_25,-0.047631101324052544
DHDH@B_56,0.04557447163840948
LINC01489@B_56,0.04501975397841514
NPIPB3@B_56,0.04476354669746515
RP11-44K6.4@cDC2_14,0.044472851885372804
LINC00887@MoMac-II_11,0.043815190734499916
TAF7L@cDC2_14,0.04374222447521849
RP11-723O4.2@B_56,0.04318057165341156
AQP8@AM_10,0.0425722278082015
DCLK2@B_56,0.042566978806484176
BOLA2@B_56,0.04234689259188428
TMPRSS11B@Tcm-naive_II_34,-0.04127225519364549
GREB1L@Tcm-naive_II_34,-0.041040676325583884
LIPE@MoMac-II_11,0.039915979328915156
CNTNAP3B@AM_25,-0.03979665940566743
DGUOK-AS1@MoMac-II_11,0.03941686179994732
HIST1H4B@cDC2_14,0.039057686107717884
CTD-2245E15.3@B_56,0.03878898117907078
C19orf60@Tcm-naive_II_34,0.03856119488340273
PAPLN@AM_57,-0.038451778894620675
RP11-37N22.1@B_56,0.03827576362373774
ZNF311@Tcm-naive_II_34,0.03794864571112592
AC020594.5@Tcm-naive_II_53,0.03774154593629598
DHRS2@Tcm-naive_II_34,0.0376263122964169
RP11-49I4.3@Tcm-naive_II_53,0.03745402006111836
TEX41@Tcm-naive_II_53,0.037005150192932115
SLC24A3@Tcm-naive_II_34,-0.03652205476497308
