gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PFKP,2.029847453391857,-1.7455402487349343,0.36769118614060914,-4.747299675732289,2.0615040012722793e-6,8.019250564949166e-4
ANPEP,5.803407118342985,-1.2672987222761156,0.2978855130596313,-4.25431471728679,2.096902054770121e-5,0.004078474496527885
CD38,2.7595525822092752,-1.4812151218344636,0.3854460039840832,-3.842860235997231,1.2160872847144089e-4,0.011826448843847627
IDO1,4.415571093577979,-3.085029121549188,0.799731119492396,-3.857582938009606,1.1451382788435294e-4,0.011826448843847627
SAT1,181.64756263363915,0.38968952010678604,0.11923351457082357,3.268288463268557,0.0010820002599169123,0.08183583008374522
RENBP,5.493069710550571,-0.7138804250831153,0.22139759199353357,-3.2244272336257653,0.0012622493072042965,0.08183583008374522
TALDO1,18.998136790926246,-0.38353772361493693,0.12266253788617788,-3.126771467673632,0.0017673725222985943,0.09821541588202187
FTL,2331.3328436385586,0.350815689578041,0.11392012617788945,3.0794882462667967,0.002073565521657396,0.10082712349059088
CHIT1,3.8630023422402964,2.317210973723295,0.7649465593168414,3.0292455668965297,0.0024516531429110843,0.10596589695471242
ACOT7,4.273266230427255,-0.841057370804788,0.28633177949490657,-2.9373525086472254,0.003310275910431512,0.1287697329157858
KMO,2.886988661213247,0.7037649433705119,0.24857250175784398,2.8312260543449423,0.0046369936122612285,0.14790856225253043
LPL,7.024529061486083,1.1749050022171725,0.41628848665439744,2.8223336457358674,0.004767554898927591,0.14790856225253043
UQCRFS1,7.361610975673247,-0.4084405320486492,0.14531486966417143,-2.81072771831659,0.004942959663966313,0.14790856225253043
MGST3,29.30024444394525,-0.3123495966730758,0.11603282484295155,-2.6919072003619293,0.007104471061716973,0.15856372547502234
COX7A2,26.25558710638289,-0.32490028423001355,0.12034708054649644,-2.6996939415118373,0.006940329073415708,0.15856372547502234
NDUFB11,10.513648161612977,-0.3239844797760221,0.11881649739978162,-2.7267634281956,0.006395887663215842,0.15856372547502234
NDUFC2,7.131540290256519,-0.506590027874278,0.18894562139417195,-2.6811419292826426,0.007337138967995893,0.15856372547502234
NDUFA12,11.45109326014521,-0.47767849201945184,0.17757093486295328,-2.690071392528948,0.007143673452197479,0.15856372547502234
HSD11B1,1.8017157108022126,-1.1422227283463016,0.4289895717993706,-2.662588564927856,0.007754216095098613,0.1587573716312295
MGST1,4.035713363090292,-0.898559069126694,0.3407968554884357,-2.6366413147764063,0.008373131609060162,0.16285740979622015
FUCA1,4.812447051324583,0.5648529777457478,0.21658959855602608,2.6079413855122646,0.009108855047174735,0.16435090603281144
