gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NDUFB11,7.021251580758299,0.7507719540549905,0.15347313345777586,4.89187870958239,9.98779908468462e-7,9.588287121297236e-5
OSTC,6.487731059060432,0.7299367340916847,0.15742886152350444,4.636613178979915,3.5416430810300714e-6,1.144819282287145e-4
COX7A2,10.040526017828157,0.8582197866803738,0.18517961934742053,4.634526141185355,3.5775602571473282e-6,1.144819282287145e-4
SAT1,25.793542037539343,1.1820693060541492,0.272208039584718,4.342521653135301,1.4085659790165053e-5,3.380558349639613e-4
NDUFS5,5.155159491810085,0.672173051219506,0.1567620381185905,4.2878560350880806,1.8040595093943263e-5,3.4637942580371066e-4
GUK1,7.473768733956061,0.6517253163487374,0.1600404674736583,4.0722532659185555,4.656051129590703e-5,4.706466381326766e-4
NDUFB4,5.62182008690353,0.6415398962757168,0.15916180663172466,4.030740225009754,5.5601469055813394e-5,4.706466381326766e-4
NDUFA4,8.908384002295698,0.714951850717899,0.17135015706022444,4.172461017742837,3.0132716533281085e-5,4.706466381326766e-4
PLPP5,5.879997823302887,0.619490090548627,0.15553513607784908,3.9829591317460085,6.806246336889508e-5,4.706466381326766e-4
GAPDH,16.651382260990275,0.974712047169518,0.23676816550548613,4.11673607002261,3.842757021129985e-5,4.706466381326766e-4
COX6A1,7.388751894645385,0.5889674792415993,0.14734840918947445,3.997107824111284,6.412109878814375e-5,4.706466381326766e-4
ALG5,4.100803294898734,0.6976613802175394,0.17524929931441932,3.9809653045507876,6.863596806101534e-5,4.706466381326766e-4
COX5A,5.949993707957382,0.653890445260196,0.16380209192932,3.9919541781087102,6.553103708784478e-5,4.706466381326766e-4
UQCR11,5.34331063995624,0.6767519705767939,0.16996956978843483,3.9816066571161133,6.84509923582791e-5,4.706466381326766e-4
FTL,84.13053589192144,1.193567228107724,0.30208179835324794,3.951139176919201,7.778007301038244e-5,4.977924672664476e-4
ATP6V0B,5.734559861721392,0.576973642689678,0.15592653633821263,3.700291536253923,2.1535192279563252e-4,0.0012246634143787004
GSTP1,13.913923649323271,0.7443154829292663,0.201247305029959,3.6985115543210014,2.168674796295615e-4,0.0012246634143787004
DAD1,8.436568085377132,0.6002097541280818,0.17061118547490153,3.5179976767489145,4.348161693802047e-4,0.0023190195700277584
FTH1,36.74730758438493,0.8951248917982931,0.2709580774506961,3.3035549270944737,9.546726538790915e-4,0.004823609198546988
COX5B,5.8399972580369655,0.5128515561250023,0.16222616071921275,3.1613369499181174,0.0015704671430264378,0.007538242286526901
TPI1,4.965149615170339,0.5624632519778368,0.17949702275588317,3.1335519851089093,0.0017270432332596737,0.00789505478061565
NDUFB7,5.178037089915571,0.4726333243125848,0.16157459103772012,2.925171100710055,0.0034426687861146598,0.015022554703045787
UQCRH,7.009608719330546,0.4495625192072593,0.15564881884000736,2.8883130791334057,0.0038731415284419626,0.016030384846926968
NDUFB10,4.6636528518980676,0.48016039566038843,0.16726710420785193,2.8706206037005604,0.004096668885211025,0.016030384846926968
COX4I1,12.255435749489692,0.516440252985748,0.18027980773178875,2.864659439586722,0.004174579387220565,0.016030384846926968
RPN2,6.63561006955613,0.48912671600941393,0.17485678960534684,2.79729896170104,0.0051531825872108755,0.018322426976749778
TYMP,8.526495659966779,0.6925415899312947,0.24713733555378903,2.802254011436342,0.005074690019594274,0.018322426976749778
UQCRQ,8.027646505976957,0.5030898337529771,0.18117392119097722,2.77683361074172,0.005489127112727078,0.018652556123005946
